Order Date,Year,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Brand Name,Product Sub Category,Product Category,Region,City,Country
03-04-2019,2019,9,186.5889365,486.75,300.1610635,Store,SV 2GB Laptop memory E800 White,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,Lowell,United States
12-05-2018,2018,10,63.307266,22950,22886.69273,Store,Contoso Projector 1080p X980 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Beaumont,United States
16-08-2018,2018,6,221.5514267,341.943,120.3915733,Store,Contoso Travel Charger for S-Series Battery E302 White,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Howard,United States
08-08-2019,2019,10,398.086173,230,-168.086173,Store,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Copenhagen,Denmark
23-01-2021,2021,13,3369.531046,6187.6,2818.068954,Store,SV Car Video LCD7W M7081 Brown,Southridge Video,Southridge Video,Car Video,TV and Video,Asia,Islamabad,Pakistan
24-02-2018,2018,26,2021.946165,4060.6,2038.653835,Online,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green","Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Beijing,China
15-03-2018,2018,12,75.61731646,1919.88,1844.262684,Store,Contoso DVD 9-Inch Player Portable M300 Silver,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Europe,Baumholder,Germany
23-03-2020,2020,18,33.89206034,3550,3516.10794,Catalog,A. Datum Rangefinder Digital Camera X200 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
03-05-2018,2018,5,1329.434236,995,-334.4342362,Store,SV Car Video AM/FM E1000 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Everett,United States
02-09-2020,2020,24,1533.209941,2346.3,813.0900592,Store,WWI LCD17 E205 White,Wide World Importers,Wide World Importers,Monitors,Computers,North America,Lakeland,United States
23-01-2020,2020,13,3814.184711,4189.1,374.9152889,Reseller,Fabrikam Laptop8.9 E8002 Red,"Fabrikam, Inc.",Fabrikam,Laptops,Computers,Asia,Beijing,China
28-12-2018,2018,13,234.7368688,1523.2,1288.463131,Store,SV 16xDVD M320 Silver,Southridge Video,Southridge Video,VCD & DVD,TV and Video,North America,Newark,United States
21-06-2020,2020,10,1301.829136,3000,1698.170864,Store,The Phone Company Smart phones Expert M400 Pink,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Hartford,United States
29-12-2019,2019,260,83.08654475,1228.608,1145.521455,Store,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Grand Junction,United States
03-12-2020,2020,13,871.288073,8220.25,7348.961927,Online,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Beijing,China
05-02-2020,2020,16,7.635577255,199.43,191.7944227,Online,Contoso Mouse Lock Bundle E200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Berlin,Germany
30-07-2018,2018,20,3735.253053,7160,3424.746947,Reseller,"Contoso SLR Camera 35"" M358 Silver","Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
24-07-2018,2018,30,40826.59544,29970,-10856.59544,Reseller,Proseware Projector 720p DLP56 Silver,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,Europe,Paris,France
11-10-2018,2018,6,8.321968544,55.944,47.62203146,Store,Contoso Single-line phones E10 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Worcester,United States
06-08-2020,2020,12,849.7570767,10668,9818.242923,Online,Contoso Home Theater System 7.1 Channel M1700 White,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,Asia,Beijing,China
05-03-2018,2018,9,119.1344828,1210.4,1091.265517,Store,Proseware All-In-One Photo Printer M200 Black,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Parkville,United States
22-04-2019,2019,18,540.1102626,1896.6,1356.489737,Reseller,Proseware Screen 80in E1010 Black,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,Asia,Beijing,China
15-01-2019,2019,8,5.936088225,101.28,95.34391177,Store,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Athens,Greece
18-10-2020,2020,20,205.8690247,513.8,307.9309753,Store,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Asia,Nagoya,Japan
15-03-2020,2020,18,1410.375038,4805.11,3394.734962,Store,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,Adventure Works,Desktops,Computers,North America,Attleboro,United States
31-03-2019,2019,12,389.846344,521.84,131.993656,Online,SV Keyboard E10 Grey,Southridge Video,Southridge Video,Computers Accessories,Computers,Europe,Berlin,Germany
29-04-2019,2019,9,2288.519945,6011.4,3722.880055,Store,Fabrikam Laptop15 M5000 White,"Fabrikam, Inc.",Fabrikam,Laptops,Computers,Asia,Tokyo,Japan
23-04-2020,2020,9,9607.489593,7522.5,-2084.989593,Store,"Fabrikam Business Videographer 2/3"" 17mm M280 Orange","Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Falmouth,United States
04-05-2018,2018,5,105.7476851,67.5,-38.2476851,Store,Contoso Education Supplies Bundle E200 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Wapato,United States
05-01-2019,2019,8,135.8987103,200,64.10128973,Store,Contoso USB Cable M250 Blue,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Hofheim am Taunus,Germany
28-02-2018,2018,8,128.0422417,1694.6,1566.557758,Store,Proseware Projector 480p LCD12 Black,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,Europe,Valletta,Malta
08-05-2018,2018,10,6061.24057,5000,-1061.24057,Store,SV Car Video LCD7W M7080 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Richardson,United States
11-06-2020,2020,10,49.53603583,3340,3290.463964,Store,Fabrikam SLR Camera M147 Silver,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,Milwaukee,United States
19-11-2019,2019,10,3965.480471,10000,6034.519529,Store,Fabrikam Trendsetter 1'' 25mm X400 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Ashgabat,Turkmenistan
12-03-2019,2019,9,36.27302669,1780,1743.726973,Store,A. Datum Rangefinder Digital Camera X200 Orange,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Worcester,United States
21-05-2018,2018,4,34.28223396,49.21,14.92776604,Store,Contoso Rechargeable Battery E100 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Ashgabat,Turkmenistan
13-07-2018,2018,10,77.61215381,499.9,422.2878462,Store,Contoso behind Centrex X15 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Granger,United States
16-06-2020,2020,20,159.4012125,230,70.59878754,Store,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Germantown,United States
05-11-2019,2019,10,267.9405006,2900,2632.059499,Store,A. Datum Super-zoom Digital Camera X300 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Minden,United States
12-06-2018,2018,10,251.784507,1600,1348.215493,Store,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Back River,United States
05-09-2018,2018,6,71.51948439,299.76,228.2405156,Store,Contoso Carrying Case E312 Silver,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Oregon,United States
12-10-2018,2018,6,45.18592507,153.33,108.1440749,Store,Contoso Bright Light battery E20 blue,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Tampa,United States
24-11-2018,2018,15,3426.184577,4048.5,622.3154233,Store,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,Wide World Importers,Desktops,Computers,North America,Granger,United States
04-08-2019,2019,12,175.2375028,828,652.7624972,Store,Proseware CRT19 E201 White,"Proseware, Inc.",Proseware,Monitors,Computers,Asia,Busan,South Korea
29-05-2018,2018,6,56.46680495,1956,1899.533195,Store,Proseware Laptop8.9 E089 White,"Proseware, Inc.",Proseware,Laptops,Computers,Europe,Toulouse,France
28-02-2018,2018,9,622.6993017,5262.6,4639.900698,Store,"A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,Ridgely,United States
15-04-2019,2019,9,421.5614443,1135.2,713.6385557,Online,Proseware Ink Jet Wireless All-In-One Printer M400 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Beijing,China
22-09-2018,2018,6,37.37385364,300,262.6261464,Store,Contoso Bluetooth Notebook Mouse E70 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Boston,United States
25-09-2018,2018,6,1319.551656,1194,-125.5516559,Store,Contoso Home Theater System 2.1 Channel E1220 Brown,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Bangor,United States
02-11-2018,2018,5,149.6465027,495,345.3534973,Store,Proseware LCD17 E200 Black,"Proseware, Inc.",Proseware,Monitors,Computers,North America,Germantown,United States
25-10-2018,2018,10,780.5970458,1999.5,1218.902954,Reseller,WWI 2GB Pulse Smart pen M100 Silver,Wide World Importers,Wide World Importers,Recording Pen,Audio,Asia,Beijing,China
28-08-2019,2019,10,41.68756342,500,458.3124366,Store,Contoso Bluetooth Notebook Mouse E70 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Manchester,United Kingdom
12-11-2019,2019,10,2355.783522,6990,4634.216478,Online,Litware Home Theater System 5.1 Channel M511 Black,"Litware, Inc.",Litware,Home Theater System,TV and Video,North America,Bethesda,United States
24-07-2018,2018,20,2432.133268,2420,-12.13326756,Online,Proseware Scan Jet Digital Flat Bed Scanner M300 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Bethesda,United States
23-07-2018,2018,120,333.2801168,1792.804,1459.523883,Online,Contoso Rubberized Skin BlackBerry E100 Silver,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,Asia,Beijing,China
25-12-2020,2020,26,85.33182532,515.742,430.4101747,Store,Contoso General Carrying Case E304 Silver,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Austin,United States
28-01-2020,2020,260,34.60619608,869.66,835.0538039,Store,Contoso In-Line Coupler E180 White,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Denver,United States
30-12-2019,2019,13,12.40281262,2847,2834.597187,Store,SV DVD Recorder L230 Grey,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Lynn,United States
31-07-2018,2018,10,250.1011717,1969,1718.898828,Store,A. Datum SLR-like Digital Camera M400 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Quincy,United States
09-10-2018,2018,12,10.11575013,463.981,453.8652499,Store,Contoso Private Automatic Branch Exchange M65 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Sunnyside,United States
24-06-2018,2018,10,120.8651062,2680,2559.134894,Store,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Miami,United States
10-06-2020,2020,10,5510.01273,3890,-1620.01273,Store,The Phone Company PDA Handheld 4.7 inch L650 White,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Liverpool,United Kingdom
26-08-2020,2020,24,83.77587519,3096,3012.224125,Reseller,A. Datum Compact Digital Camera M200 Green,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
24-02-2018,2018,36,772.076399,8175.3,7403.223601,Catalog,Contoso Projector 480p M480 White,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,North Harford,United States
03-03-2019,2019,9,121.8816617,886.05,764.1683383,Store,Proseware LCD15 E103 Black,"Proseware, Inc.",Proseware,Monitors,Computers,North America,Montclair,United States
29-06-2018,2018,10,1009.562533,1290,280.4374669,Online,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Bethesda,United States
02-10-2019,2019,10,811.0749876,790,-21.07498756,Store,SV 4GB Laptop Memory M65 Yellow,Southridge Video,Southridge Video,Computers Accessories,Computers,Asia,Yokohama,Japan
21-05-2020,2020,9,2127.509445,5925.4,3797.890555,Store,Litware Home Theater System 5.1 Channel M513 Silver,"Litware, Inc.",Litware,Home Theater System,TV and Video,Asia,Sydney,Australia
12-11-2020,2020,20,1899.123759,6560,4660.876241,Store,"Fabrikam SLR Camera 35"" M358 Pink","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,Northampton,United States
06-08-2018,2018,6,82.22737417,154.14,71.91262583,Online,NT Bluetooth Stereo Headphones E52 Blue,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Asia,Beijing,China
14-12-2018,2018,13,134.2054278,460.672,326.4665722,Store,Contoso 4 Handset Cordless Phone System M86 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Lynn,United States
18-09-2020,2020,6,876.2671633,1270.2,393.9328367,Online,SV DVD Recorder L230 Grey,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Bethesda,United States
18-01-2020,2020,8,1054.589194,1185.6,131.0108056,Store,WWI 1GB Digital Voice Recorder Pen E100 Red,Wide World Importers,Wide World Importers,Recording Pen,Audio,Europe,Lyon,France
03-05-2019,2019,9,402.1837668,6097.65,5695.466233,Store,Litware Home Theater System 5.1 Channel M513 Black,"Litware, Inc.",Litware,Home Theater System,TV and Video,North America,Spokane,United States
27-04-2019,2019,9,4.16759098,111.408,107.240409,Catalog,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
11-09-2018,2018,9,14.58997577,200.013,185.4230242,Store,Contoso Expandable Cordless Phone System M008 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Landstuhl,Germany
13-05-2019,2019,10,224.3972746,674,449.6027254,Store,WWI Stereo Bluetooth Headphones E1000 Black,Wide World Importers,Wide World Importers,Bluetooth Headphones,Audio,North America,Greenville,United States
31-03-2018,2018,4,35.49259797,750.5,715.007402,Store,Contoso Screen 100in E010 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Cheney,United States
18-03-2020,2020,9,435.965491,5684.8,5248.834509,Reseller,Contoso SLR Camera X143 Silver,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
04-03-2020,2020,18,2301.200859,2322,20.79914145,Reseller,WWI LCD17W E200 Black,Wide World Importers,Wide World Importers,Monitors,Computers,North America,Seattle,United States
11-05-2018,2018,10,117.5026148,3290,3172.497385,Store,Contoso Home Theater System 4.1 Channel M1410 White,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Jacksonville,United States
04-07-2018,2018,15,512.1555441,3448.5,2936.344456,Store,WWI Desktop PC1.80 E1800 White,Wide World Importers,Wide World Importers,Desktops,Computers,North America,Fort Atkinson,United States
16-05-2019,2019,10,2.644914402,126.6,123.9550856,Catalog,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
13-09-2019,2019,12,5204.414022,5190.78,-13.63402219,Store,"Fabrikam SLR Camera 35"" X358 Silver Grey","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,Rochester,United States
19-11-2020,2020,20,195.1627071,238,42.8372929,Store,Contoso 90W AC/DC Power Adapter E300 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Fort Lauderdale,United States
04-02-2018,2018,8,3.286732121,72.2,68.91326788,Store,Contoso Education Essentials Bundle M300 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Edinburgh,United Kingdom
19-02-2018,2018,9,4.933857659,1053.15,1048.216142,Store,SV 16xDVD M320 Black,Southridge Video,Southridge Video,VCD & DVD,TV and Video,North America,Provincetown,United States
11-10-2018,2018,4,21.49628531,57.72,36.22371469,Reseller,Contoso Ultraportable Neoprene Sleeve E30 Yellow,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Paris,France
07-08-2019,2019,12,9.217801307,2328.3,2319.082199,Store,Contoso Home Theater System 2.1 Channel E1220 Black,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Englewood,United States
29-06-2020,2020,10,21.11199757,1200,1178.888002,Store,WWI Wireless Bluetooth Stereo Headphones M170 Pink,Wide World Importers,Wide World Importers,Bluetooth Headphones,Audio,North America,Buffalo,United States
19-10-2019,2019,12,6828.111993,14388,7559.888007,Store,Fabrikam Laptop19W M9800 Black,"Fabrikam, Inc.",Fabrikam,Laptops,Computers,North America,Annapolis,United States
09-03-2018,2018,9,3157.091072,2691,-466.0910724,Online,The Phone Company PDA Phone 3.5 inches M320 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Beijing,China
12-02-2020,2020,6,80.32030562,251.4915,171.1711944,Store,Contoso Centrex Phone System L10 Grey,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Taipei,Taiwan
